,Product URL,Product Name,Product Price,Rating,Number of reviews,Product Dimensions,Date First Available,Manufacturer,ASIN,Country of Origin,Department,Packer,Importer,Item Weight,Item Dimensions LxWxH,Net Quantity,Generic Name,Color,Shipping Weight,Item Model Number,Item Part Number,Primary material,Capacity,What is in the box?,Item Shape,Footboard upholstery,Imported By,Item model number,Included Components,Is Discontinued By Manufacturer,Brand,Model,Special Features,Mounting Hardware,Batteries Required,Material,Series,Colour,Item Height,Item Width,Standing screen display size,Item part number,Age Range,Batteries Included,Handle Type,Material Type,Outer Material,Season,Size,Sport,Style,Model Number,Target gender,Additional product features,Number of items,Batteries required,Manufacturer recommended age,Are Batteries Included,Best,,Batteries,Compatible Devices,Package Dimensions,Model Name,Battery cell composition,Is Assembly Required,Number of Pieces,Weight,Other display features,Form factor,Whats in the box,Lithium Battery Energy Content,Number of Lithium Ion Cells,Number of Lithium Metal Cells
95,https://www.amazon.in/F-Gear-Spartan-Black-Laptop-Backpack/dp/B07X82WYGL/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692690787&sprefix=ba%2Caps%2C283&sr=8-100,F Gear Spartan 24 Ltrs Black Laptop Backpack (3179),712,4.0,110,30 x 20 x 42 cm; 560 Grams,30 August 2019,"Uber Fashion Merchandise Pvt. Ltd., Uber Fashion Merchandise Pvt. Ltd. No. 17G/46-3 & 17G/46-3-1 , 1st & 2nd Floor, Industrial Suburb, 2nd Stage, Yeshwantpur, Next to Sapna Books on MEI road, Bangalore – 560 022. INDIA Tel: 9066161590",B07X82WYGL,India,,"Uber Fashion Merchandise Pvt. Ltd. F Gear, Jindal Edifice, No 90/2, 3rd Main, 2nd Stage, Industrial Suburb, Yeshwantpur, Bengaluru, Karnataka 560180",,560 g,30 x 20 x 42 Centimeters,1 count,Laptop Backpack,,,,,,,,,,,3179,Pack of 1 Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,https://www.amazon.in/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07CDD6YS2/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-99,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"2,067",4.4,"11,409",33 x 24 x 47 cm; 730 Grams,1 April 2018,"Ambrosia Bags, B-42, 2nd Floor, Ajay Mittal Industrial Estate Andheri Kurla Road, Marol, Andheri (E) Mumbai, Maharashtra, India – 400059 Mobile: +91 8767008844",B07CDD6YS2,India,Unisex-adult,"B-42, 2nd Floor, Ajay Mittal Industrial Estate Andheri Kurla Road, Marol, Andheri (E) Mumbai, Maharashtra, India – 400059 Mobile: +91 8767008844",,730 g,33 x 24 x 47 Centimeters,1.00 count,,,,,,,,,,,,400170210030,Bag,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0BXQD8DZX/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-100,ADISA Large laptop backpack office bag college travel back pack with USB,499,3.8,103,30.5 x 11.5 x 43.2 cm; 590 Grams,7 March 2023,"ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",B0BXQD8DZX,India,Men,"ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com",,590 g,30.5 x 11.5 x 43.2 Centimeters,1 Piece,Laptop backpack,,,,,,,,,,,BP045,Laptop backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpack/dp/B0BJ763F7Y/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-101,Skybags Kick Unisex Adjustable Strap Polyester Laptop Backpack,"1,360",4.0,70,18 x 28.5 x 47 cm; 517 Grams,14 October 2022,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India, VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",B0BJ763F7Y,India,Unisex-adult,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India",,517 g,18 x 28.5 x 47 Centimeters,1 count,Laptop Backpack,,,,,,,,,,,LPBPKIC2TEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0C23BYDML/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-102,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.6,28,45 x 33 x 25 cm; 450 Grams,11 April 2023,Half_Moon (AB Amazing Bags),B0C23BYDML,India,unisex-adult,,,450 g,45 x 33 x 25 Centimeters,1 Count,,,,,,,,,,,,Strike35_MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,https://www.amazon.in/Safari-Swagpack-Backpack-Compartments-Raincover/dp/B09B2633BY/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-103,Safari Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Blue (SWAGPACK19CBBLU),"1,255",3.8,494,20 x 33 x 47 cm; 350 Grams,22 July 2021,"Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",B09B2633BY,India,Unisex-adult,"302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059","302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",350 g,20 x 33 x 47 Centimeters,1 count,Laptop Backpack,,,,,,,,,,,SWAGPACK19CBBLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,https://www.amazon.in/Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-104,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","1,155",4.0,"1,657",48 x 33 x 23 cm; 540 Grams,5 April 2019,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B07QFF2RZR,China,girls,"Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","Imported and Marketed by Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",540 g,48 x 33 x 23 Centimeters,1 Count,Backpack,,,,,,,,,,,SPRAY19SBBLU,Genie Spray Blue 36 L Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK2RL23/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-105,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",599,4.2,123,38.9 x 26.9 x 2 cm; 449 Grams,5 November 2022,"‎Tabelito Trade India, ‎Tabelito Trade India, ‎Tabelito, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala)",B0BLK2RL23,India,unisex-adult,Tabelito Trade India,"Tabelito Trade India, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala), Contact : +919958166528",449 g,38.9 x 26.9 x 2 Centimeters,1 Count,Laptop Backpack,,,,,,,,,,,Delta,Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-106,"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve","4,999",4.5,652,16 x 31 x 48 cm; 1.7 Kilograms,10 March 2022,"Designed By Mokobara Lifestyle Private Limited, Bangalore., Designed By Mokobara",B09V7R98XC,China,unisex-adult,"Mokobara Lifestyle Private Limited, Bangalore.","Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)",1 kg 700 g,16 x 31 x 48 Centimeters,1.00 count,Backpack,,,,,,,,,,,Transit Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,https://www.amazon.in/HARISSONS-15-6-inch-Backpack-Organizers-Detachable/dp/B07M5P5LW3/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-109,"HARISSONS Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with Rain Cover (Black, 40 Ltrs) | Quick Access Zippered Pocket, Detailed Organizers & a Detachable Key Chain Holder","2,960",4.4,"2,015",35 x 24 x 48 cm; 1.1 Kilograms,21 December 2018,Harissons,B07M5P5LW3,India,Unisex-adult,,,1 kg 100 g,35 x 24 x 48 Centimeters,1 Count,,,,,,,,,,,,HB1123BLACK,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-110,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","1,399",4.2,377,46 x 25 x 23 cm; 646 Grams,8 June 2022,"NISUN INC., B-201, Greenfield 4+, Vadodara, Gujarat-391410 Email: sales@nisun.in, Phone: 63527-67213",B0B3JBYZ8C,China,womens,,,646 g,46 x 25 x 23 Centimeters,1.00 count,,,,,,,,,,,,Women Travel Bag GreenPink 886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-111,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",479,3.9,"10,361",30 x 20 x 42 cm; 400 Grams,17 January 2019,"Fur Jaden, 3-C, Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002, 8080888028",B07MXM5M99,India,,,,400 g,30 x 20 x 42 Centimeters,1 count,Laptop Backpack,,,,,,,,,,,BM36_BlueZip,1 Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,https://www.amazon.in/Lavie-Beech-Womens-Satchel-Handbag/dp/B096KTWTXC/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-112,Lavie Women's Beech Satchel Bag | Ladies Purse Handbag,"1,518",4.2,"2,329",27.5 x 9 x 19.5 cm; 800 Grams,6 July 2021,"Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093.",B096KTWTXC,India,Womens,"Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093.","Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093.",800 g,27.5 x 9 x 19.5 Centimeters,,Satchel,,,,,,,,,,,HGGE247042M3,Shoulder Strap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-113,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",649,4.2,504,48 x 32 x 16.5 cm; 1.5 Kilograms,21 September 2022,TORG INDIA PVT. LTD.,B09W43XLBY,India,,"Equiplus India Exports Pvt. Ltd., C 40 Panki Industrial Area Site 1, PO Udyog Nagar, Kanpur Nagar, Uttar Pradesh 208021",,1 kg 500 g,48 x 32 x 16.5 Centimeters,,Laptop Backpack,,,,,,,,,,,P 5592,,,Amazon basics,,,,,,P 5592,Blue,16.5 Centimeters,32 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,https://www.amazon.in/Wildcraft-Music-Backpack-Green-11954/dp/B07N2SBX54/ref=sr_1_114_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-114,Wildcraft Unisex Zip Closure Backpack (Green_Free Size),"1,199",4.4,370,33 x 20.3 x 47 cm; 420 Grams,24 January 2019,Wildcraft,B07N2SBX54,India,unisex-adult,,,420 g,33 x 20.3 x 47 Centimeters,,Casual Backpack,,,,,,,,,,,11954 Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-115,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,979,4.3,"1,693",48 x 33 x 18 cm; 600 Grams,2 August 2018,"Gear, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",B07G4F3758,India,unisex-adult,Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366,,600 g,48 x 33 x 18 Centimeters,1 count,Bag,,,,,,,,,,,LBPVG2LTH1901,Laptop Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692690847&sprefix=ba%2Caps%2C283&sr=8-116,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,630,4.0,931,18 x 12 x 7 cm; 499 Grams,1 November 2022,"Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086",B0BL3S5NC1,India,unisex-adult,"Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086","Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086",499 g,18 x 12 x 7 Centimeters,1.00 count,,,,,,,,,,,,DINY01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,https://www.amazon.in/Gear-Resitant-Backpack-Daypack-College/dp/B0C3MMX619/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-115,Gear Floral Petal 30L Water Resitant School Bag/Casual Backpack/Kids Bag/Daypack/College Bag for Girls/Women (Yellow),"1,199",3.8,4,21 x 32 x 44 cm; 440 Grams,26 April 2023,"Gear, Gear Merchandise PVT LTD, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100, Contact 9830403366",B0C3MMX619,India,unisex-adult,"Gear Merchandise PVT LTD, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100, Contact 9830403366","Gear Merchandise PVT LTD, E/12 West Chowbaga, Gulshan Colony, Kolkata 700100, Contact 9830403366",440 g,21 x 32 x 44 Centimeters,1 Piece,"Bag ,Backpack",,,,,,,,,,,BKPFLORAL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,https://www.amazon.in/Safari-Formal-Backpack-Anti-Theft-VAULT19CBBLK/dp/B07XSTR69N/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-116,"Safari 48 Cms Black Formal/Office/Laptop Backpack With Anti-Theft, Lock, Usb And Rfid (Vault19Cbblk)",997,4.0,894,17.5 x 34 x 48 cm; 490 Grams,12 September 2019,"Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",B07XSTR69N,India,unisex-adult,"Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838","Imported and Marketed by Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838",490 g,17.5 x 34 x 48 Centimeters,1 Count,Backpack,,,,,,,,,,,VAULT19CBBLK,"Safari 30 Ltrs Black Laptop Backpack with Anti-Theft, Lock, USB and RFID (VAULT19CBBLK)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-117,"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve","4,999",4.5,652,16 x 31 x 48 cm; 1.7 Kilograms,10 March 2022,"Designed By Mokobara Lifestyle Private Limited, Bangalore., Designed By Mokobara",B09V7R98XC,China,unisex-adult,"Mokobara Lifestyle Private Limited, Bangalore.","Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)",1 kg 700 g,16 x 31 x 48 Centimeters,1.00 count,Backpack,,,,,,,,,,,Transit Backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-118,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)",145,4.0,"1,158",43.18 x 30.48 x 43.18 cm; 150 Grams,20 March 2019,DIVULGE,B07PXTDBH4,India,Unisex-adult,,,150 g,43.2 x 30.5 x 43.2 Centimeters,1 Count,,,,,,,,,,,,Dr Bag 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,https://www.amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-119,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","1,337",4.2,991,32 x 12.5 x 43.5 cm; 640 Grams,23 December 2020,"Lenovo, #43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India",B08R7S55H4,India,Unisex-adult,"#43/3, Maruthi Mandira, Arisina Kunta, Next to Holiday Plam Hotel, Nelamangala, Bangalore 562123, India",,640 g,32 x 12.5 x 43.5 Centimeters,1 Count,Backpack,,,,,,,,,,,GX41B33569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-120,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,699,3.8,"3,136",22 x 7 x 35 cm; 426 Grams,9 March 2022,Capriff,B09V5HRYR7,India,Unisex-adult,,,426 g,22 x 7 x 35 Centimeters,1 Count,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-121,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,599,3.8,199,13 x 7 x 20 cm; 560 Grams,17 May 2022,Martuci,B0B1HM2ZGX,India,unisex-adult,,,560 g,13 x 7 x 20 Centimeters,1.00 count,,,,,,,,,,,,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,https://www.amazon.in/Kore-K-REGULAR-GYM-BAG-Regular-Gym-Bag/dp/B09VLK27NF/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-122,Kore Regular Gym Bag,59,2.6,"2,012",,15 March 2022,Kushal Rubber Industries,B09VLK27NF,India,,Kushal Rubber Industries,,3 kg,30 x 25 x 4 Centimeters,1 Count,K-REGULAR-GYM-BAG,,,,,,,,,,,,1 GYM BAG,,Kore,,,,,,,Regular (Black),,,,,,,,,,,,,K-REGULAR-GYM-BAG,,,,,,,,,,,,,,,,,,,,,,,
120,https://www.amazon.in/Anti-Theft-Lightweight-15-6-inch-Multi-pockets-Water-resistant/dp/B0BRZ7RQCF/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-125,"Arctic Hunter Slim Backpack Business Anti-Theft Laptop Bag for Men Lightweight Padded Backpack for 15.6-inch Laptop and iPad Multi-pockets Outdoor Medium Water-resistant Bag with USB Port for Office Travel College, Black","2,374",4.5,87,13 x 35 x 47 cm; 800 Grams,10 January 2023,,B0BRZ7RQCF,China,unisex-adult,"Hoteon Trading Pvt. Ltd., #191, BOOHBCS (BANK COLONY),BTM 2nd Stage, Bangalore-560068. Phone 9148183707 or customercare@hoteon.com",,800 g,13 x 35 x 47 Centimeters,1.00 count,,,,,,,,,,,,B00478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,https://www.amazon.in/Wesley-Liter-Casual-Daypack-Backpack/dp/B0BVVY98PZ/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-126,Wesley 15 Liter Casual Daypack Backpack,169,3.7,187,13 x 27 x 41 cm; 340 Grams,15 February 2023,"Wesley, Longani Trading Company",B0BVVY98PZ,India,unisex-adult,Longani Trading Company,,340 g,13 x 27 x 41 Centimeters,1 Count,Wesley Daypack,,,,,,,,,,,Daypack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-127,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4,"2,314",14 x 42 x 32 cm; 320 Grams,5 February 2020,Fatmug Designs,B084LFS4G1,India,,,,320 g,14 x 42 x 32 Centimeters,1.00 count,Bag,,,,,,,,,,,600207SWBGA1,,,FATMUG,600207SWBGA1,"Laptop Compartment,Multiple Pockets,Hand Carry Handle, Convertible, Tablet Compartment, Adjustable, Padded Strap, Water Resistant",,No,Oxford,,,,,,,,No,,,,,,,,,,,1,,,,,,,Laptop,,,,,,,,,,,,
123,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-128,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,630,4.0,931,18 x 12 x 7 cm; 499 Grams,1 November 2022,"Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086",B0BL3S5NC1,India,unisex-adult,"Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086","Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086",499 g,18 x 12 x 7 Centimeters,1.00 count,,,,,,,,,,,,DINY01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692690915&sprefix=ba%2Caps%2C283&sr=8-129,Amazon Basics Laptop Backpack,649,4.2,504,48 x 32 x 16.5 cm; 1.5 Kilograms,21 September 2022,TORG INDIA PVT. LTD.,B09W3XLDM2,India,,"Equiplus India Exports Pvt. Ltd., C 40 Panki Industrial Area Site 1, PO Udyog Nagar, Kanpur Nagar, Uttar Pradesh 208020",,1 kg 500 g,48 x 32 x 16.5 Centimeters,,Laptop Backpack,,,,,,,,,,,P 5591,,,Amazon basics,,,,,,P 5591,Light Grey,16.5 Centimeters,32 Centimeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
